ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_indicator,note_indicator.label,note_source,note_source.label,country_name,year,youth_unemployment_rate_pct,age_group,age_min,age_max
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2022,11.3,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,11.3,Age (Youth bands): Youth (15-24),15,24
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2022,12.5,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,12.5,Age (Youth bands): Youth (15-24),15,24
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,4.6,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,4.6,Age (Broad groups): Prime age (25-54) (25-34),25,34
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,4.4,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,4.4,Age (Broad groups): Prime age (25-54) (25-34),25,34
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,4.9,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,4.9,Age (Broad groups): Prime age (25-54) (25-34),25,34
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,3.2,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,3.2,Age (Broad groups): Prime age (25-54) (35-44),35,44
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,3.0,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,3.0,Age (Broad groups): Prime age (25-54) (35-44),35,44
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,3.3,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,3.3,Age (Broad groups): Prime age (25-54) (35-44),35,44
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,2.9,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,2.9,Age (Broad groups): Prime age (25-54) (45-54),45,54
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,2.7,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,2.7,Age (Broad groups): Prime age (25-54) (45-54),45,54
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,3.0,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,3.0,Age (Broad groups): Prime age (25-54) (45-54),45,54
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,3.1,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,3.1,Age (Broad groups): Older workers (55-64),55,64
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,3.4,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,3.4,Age (Broad groups): Older workers (55-64),55,64
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,2.8,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,2.8,Age (Broad groups): Older workers (55-64),55,64
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2022,4.0,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,4.0,Age (Aggregate bands): Total,15,64
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2022,3.8,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,3.8,Age (Aggregate bands): Total,15,64
HUN,Hungary,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2022,4.2,,,,,EUROSTAT_DERIVED_Hungary_2022,Eurostat Labour Force Survey - Derived estimates,Hungary,2022,4.2,Age (Aggregate bands): Total,15,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2022,11.2,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,11.2,Age (Youth bands): Youth (15-24),15,24
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2022,10.7,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,10.7,Age (Youth bands): Youth (15-24),15,24
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2022,11.8,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,11.8,Age (Youth bands): Youth (15-24),15,24
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,5.6,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,5.6,Age (Broad groups): Prime age (25-54) (25-34),25,34
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,5.3,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,5.3,Age (Broad groups): Prime age (25-54) (25-34),25,34
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,5.9,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,5.9,Age (Broad groups): Prime age (25-54) (25-34),25,34
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,4.6,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,4.6,Age (Broad groups): Prime age (25-54) (35-44),35,44
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,4.4,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,4.4,Age (Broad groups): Prime age (25-54) (35-44),35,44
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,4.9,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,4.9,Age (Broad groups): Prime age (25-54) (35-44),35,44
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,4.2,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,4.2,Age (Broad groups): Prime age (25-54) (45-54),45,54
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,4.0,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,4.0,Age (Broad groups): Prime age (25-54) (45-54),45,54
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,4.4,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,4.4,Age (Broad groups): Prime age (25-54) (45-54),45,54
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,4.3,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,4.3,Age (Broad groups): Older workers (55-64),55,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,4.7,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,4.7,Age (Broad groups): Older workers (55-64),55,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,3.9,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,3.9,Age (Broad groups): Older workers (55-64),55,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2022,5.3,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,5.3,Age (Aggregate bands): Total,15,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2022,5.0,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,5.0,Age (Aggregate bands): Total,15,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2022,5.5,,,,,EUROSTAT_DERIVED_Austria_2022,Eurostat Labour Force Survey - Derived estimates,Austria,2022,5.5,Age (Aggregate bands): Total,15,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2022,10.8,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,10.8,Age (Youth bands): Youth (15-24),15,24
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2022,10.2,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,10.2,Age (Youth bands): Youth (15-24),15,24
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2022,11.3,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,11.3,Age (Youth bands): Youth (15-24),15,24
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,5.4,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,5.4,Age (Broad groups): Prime age (25-54) (25-34),25,34
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,5.1,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,5.1,Age (Broad groups): Prime age (25-54) (25-34),25,34
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,5.7,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,5.7,Age (Broad groups): Prime age (25-54) (25-34),25,34
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,4.2,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,4.2,Age (Broad groups): Prime age (25-54) (35-44),35,44
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,4.0,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,4.0,Age (Broad groups): Prime age (25-54) (35-44),35,44
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,4.4,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,4.4,Age (Broad groups): Prime age (25-54) (35-44),35,44
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,3.5,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,3.5,Age (Broad groups): Prime age (25-54) (45-54),45,54
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,3.3,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,3.3,Age (Broad groups): Prime age (25-54) (45-54),45,54
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,3.7,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,3.7,Age (Broad groups): Prime age (25-54) (45-54),45,54
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,3.4,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,3.4,Age (Broad groups): Older workers (55-64),55,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,3.8,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,3.8,Age (Broad groups): Older workers (55-64),55,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,3.1,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,3.1,Age (Broad groups): Older workers (55-64),55,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2022,4.5,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,4.5,Age (Aggregate bands): Total,15,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2022,4.3,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,4.3,Age (Aggregate bands): Total,15,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2022,4.7,,,,,EUROSTAT_DERIVED_Denmark_2022,Eurostat Labour Force Survey - Derived estimates,Denmark,2022,4.7,Age (Aggregate bands): Total,15,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2022,10.0,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,10.0,Age (Youth bands): Youth (15-24),15,24
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2022,9.5,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,9.5,Age (Youth bands): Youth (15-24),15,24
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2022,10.5,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,10.5,Age (Youth bands): Youth (15-24),15,24
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,4.6,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,4.6,Age (Broad groups): Prime age (25-54) (25-34),25,34
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,4.4,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,4.4,Age (Broad groups): Prime age (25-54) (25-34),25,34
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,4.9,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,4.9,Age (Broad groups): Prime age (25-54) (25-34),25,34
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,3.4,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,3.4,Age (Broad groups): Prime age (25-54) (35-44),35,44
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,3.2,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,3.2,Age (Broad groups): Prime age (25-54) (35-44),35,44
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2022,3.6,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,3.6,Age (Broad groups): Prime age (25-54) (35-44),35,44
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,3.1,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,3.1,Age (Broad groups): Prime age (25-54) (45-54),45,54
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,2.9,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,2.9,Age (Broad groups): Prime age (25-54) (45-54),45,54
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2022,3.2,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,3.2,Age (Broad groups): Prime age (25-54) (45-54),45,54
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,3.2,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,3.2,Age (Broad groups): Older workers (55-64),55,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,3.5,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,3.5,Age (Broad groups): Older workers (55-64),55,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2022,2.9,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,2.9,Age (Broad groups): Older workers (55-64),55,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2022,3.7,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,3.7,Age (Aggregate bands): Total,15,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2022,3.6,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,3.6,Age (Aggregate bands): Total,15,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2022,3.9,,,,,EUROSTAT_DERIVED_Slovenia_2022,Eurostat Labour Force Survey - Derived estimates,Slovenia,2022,3.9,Age (Aggregate bands): Total,15,64
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2022,9.8,,,,,EUROSTAT_DERIVED_Bulgaria_2022,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2022,9.8,Age (Youth bands): Youth (15-24),15,24
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2022,9.3,,,,,EUROSTAT_DERIVED_Bulgaria_2022,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2022,9.3,Age (Youth bands): Youth (15-24),15,24
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2022,10.3,,,,,EUROSTAT_DERIVED_Bulgaria_2022,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2022,10.3,Age (Youth bands): Youth (15-24),15,24
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,5.3,,,,,EUROSTAT_DERIVED_Bulgaria_2022,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2022,5.3,Age (Broad groups): Prime age (25-54) (25-34),25,34
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2022,5.0,,,,,EUROSTAT_DERIVED_Bulgaria_2022,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2022,5.0,Age (Broad groups): Prime age (25-54) (25-34),25,34
